name,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,phone,rating,price,category,address,website,id
b'Eagle Crest Bar',08:00:00,21:00:00,15:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 244-5413,3.5,1,Dive Bars;Burgers,"3710 County Rd T, Madison, WI 53704",https://www.yelp.com/biz/eagle-crest-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9262
"b""Benvenuto's Italian Grill""",11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 278-7800,3.0,2,Italian;Bars,"2949 Triverton Pike Dr, Fitchburg, WI 53711",https://www.yelp.com/biz/benvenutos-italian-grill-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9263
"b""Jimmy John's""",10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,03:00:00,10:00:00,03:00:00,(608) 819-6444,3.5,1,Delis;Sandwiches;Fast Food,"1 N Randall Ave, Madison, WI 53715",https://www.yelp.com/biz/jimmy-johns-madison-6?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9264
b'Red Robin Gourmet Burgers and Brews',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 301-0435,3.0,2,Burgers;American (Traditional),"2440 East Springs Dr, Madison, WI 53704",https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9265
b'China Wok',10:45:00,22:00:00,00:00:00,00:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:30:00,10:45:00,22:30:00,(608) 240-9888,3.0,1,Chinese,"1724 Fordem Ave, Madison, WI 53704",https://www.yelp.com/biz/china-wok-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9266
b'Sundance 608',00:00:00,00:00:00,00:00:00,00:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 316-6900,2.5,2,Bars;American (New),"430 N Midvale Blvd, Hilldale Mall, Madison, WI 53705",https://www.yelp.com/biz/sundance-608-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9267
b'Red Lobster',11:30:00,20:30:00,11:30:00,20:30:00,11:30:00,20:30:00,11:30:00,20:30:00,11:30:00,20:30:00,11:30:00,21:30:00,11:30:00,21:30:00,(608) 244-3530,3.0,2,Seafood;American (Traditional),"4502 East Towne Blvd, Madison, WI 53704",https://www.yelp.com/biz/red-lobster-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9268
b'Happy Wok',10:30:00,22:00:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,22:00:00,(608) 241-8166,3.5,1,Chinese,"17 Eastpark Ct, Madison, WI 53718",https://www.yelp.com/biz/happy-wok-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9269
"b""My Sister's Kitchen""",06:30:00,12:00:00,00:00:00,00:00:00,06:30:00,14:00:00,06:30:00,14:00:00,06:30:00,14:00:00,06:30:00,14:00:00,06:30:00,12:00:00,(608) 831-3773,4.0,1,Breakfast & Brunch;American (Traditional),"2227 Parmenter St, Middleton, WI 53562",https://www.yelp.com/biz/my-sisters-kitchen-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9270
b'The Red Zone Madison',11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,(608) 251-6766,3.0,2,Sports Bars;American (Traditional);Music Venues,"1212 Regent St, Madison, WI 53715",https://www.yelp.com/biz/the-red-zone-madison-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9271
b'Pizza Brutta',11:00:00,20:00:00,00:00:00,00:00:00,00:00:00,00:00:00,16:00:00,20:00:00,16:00:00,20:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 841-1882,4.5,2,Pizza,"6712 Frank Lloyd Wright Ave, Middleton, WI 53562",https://www.yelp.com/biz/pizza-brutta-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9272
b'Taste of India',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 218-9200,4.0,2,Indian,"2623 Monroe St, Madison, WI 53711",https://www.yelp.com/biz/taste-of-india-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9273
b'Koi Sushi',11:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,11:00:00,23:00:00,(608) 467-6801,3.0,2,Japanese;Chinese;Sushi Bars,"502 State St, Madison, WI 53703",https://www.yelp.com/biz/koi-sushi-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9274
b'Churchkey Bar and Grill',19:00:00,02:30:00,00:00:00,00:00:00,19:00:00,02:00:00,17:00:00,02:00:00,17:00:00,02:00:00,17:00:00,02:30:00,00:00:00,00:00:00,(608) 259-0444,3.0,1,Bars;American (Traditional),"626 University Ave, Madison, WI 53715",https://www.yelp.com/biz/churchkey-bar-and-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9275
b'MOD Pizza',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 240-9650,4.0,1,Fast Food;Pizza,"2249 Zeier Rd, Madison, WI 53704",https://www.yelp.com/biz/mod-pizza-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9276
b'Sarku Japan',11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 833-8808,4.0,1,Japanese,"111 W Towne Mall, Madison, WI 53719",https://www.yelp.com/biz/sarku-japan-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9277
b'Outback Steakhouse',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 241-0851,3.0,2,Steakhouses,"4520 E Towne Blvd, Madison, WI 53704",https://www.yelp.com/biz/outback-steakhouse-madison-4?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9278
b'WeGo Waffles',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,No phone number available,4.0,0,Food Trucks;Waffles,"Madison, WI 53558",https://www.yelp.com/biz/wego-waffles-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9279
b'Olive Garden - To Go & Delivery Available',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 249-0340,3.0,2,Italian;Salad;Soup,"4320 E Towne Blvd, Madison, WI 53704",https://www.yelp.com/biz/olive-garden-to-go-and-delivery-available-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9280
b'Noodles & Company',10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,(608) 268-2900,2.5,1,Salad;Noodles;Pasta Shops,"3600 University Ave And Midvale Blvd, Madison, WI 53705",https://www.yelp.com/biz/noodles-and-company-madison-9?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9281
b'Whiskey Jacks Saloon',11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 819-8881,2.0,1,Bars;Burgers;Sandwiches,"552 State St, Madison, WI 53703",https://www.yelp.com/biz/whiskey-jacks-saloon-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9282
"b""Buck's Pizza""",16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,22:00:00,16:00:00,22:00:00,(608) 222-8011,4.0,1,Pizza,"219 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/bucks-pizza-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9283
b'Toast',10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 692-4549,4.0,1,Food Trucks;Sandwiches;Caterers,"22 Cathy Ct, Madison, WI 53711",https://www.yelp.com/biz/toast-madison-4?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9284
"b""McDonald's""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 257-1102,2.5,1,Fast Food;Burgers;Coffee & Tea,"1102 Regent St, Madison, WI 53715",https://www.yelp.com/biz/mcdonalds-madison-27?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9285
b'Taco Bell Cantina',07:00:00,01:00:00,07:00:00,01:00:00,07:00:00,01:00:00,07:00:00,01:00:00,07:00:00,01:00:00,07:00:00,02:00:00,07:00:00,02:00:00,(608) 256-0056,2.0,1,Tacos;Breakfast & Brunch,"534 State St, Madison, WI 53703",https://www.yelp.com/biz/taco-bell-cantina-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9286
"b""Elie's Family Restaurant and Banquet""",07:00:00,14:00:00,00:00:00,00:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,14:00:00,(608) 223-2040,4.0,1,American (Traditional),"4102 Monona Dr, Madison, WI 53716",https://www.yelp.com/biz/elies-family-restaurant-and-banquet-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9287
b'Original Pancake House',07:30:00,13:30:00,06:30:00,13:30:00,00:00:00,00:00:00,06:30:00,13:30:00,06:30:00,13:30:00,06:30:00,13:30:00,06:30:00,13:30:00,(608) 222-1137,3.5,2,Juice Bars & Smoothies;Waffles;Creperies,"518 River Pl, Monona, WI 53716",https://www.yelp.com/biz/original-pancake-house-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9288
"b""Pedro's Mexican Restaurante""",11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,00:00:00,11:00:00,22:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,(608) 241-8110,2.5,2,Mexican;Bars;Tex-Mex,"3555 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/pedros-mexican-restaurante-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9289
b'Falbo Bros. Pizzeria',11:00:00,04:00:00,10:00:00,03:00:00,10:00:00,03:00:00,10:00:00,03:00:00,10:00:00,03:30:00,10:00:00,04:00:00,11:00:00,04:00:00,(608) 255-9090,3.0,1,Pizza,"406 South Park St, Madison, WI 53715",https://www.yelp.com/biz/falbo-bros-pizzeria-madison-6?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9290
b'Chang Jiang Chinese Restaurant',12:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 274-2328,3.5,1,Chinese,"5710 Raymond Rd, Madison, WI 53711",https://www.yelp.com/biz/chang-jiang-chinese-restaurant-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9291
"b""Kato's Cajun""",11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,No phone number available,3.0,0,Cajun/Creole;Fast Food,"66 E Towne Mall, Madison, WI 53704",https://www.yelp.com/biz/katos-cajun-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9292
"b""Metcalfe's Market""",07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,(608) 829-3500,4.0,3,"Grocery;Beer, Wine & Spirits;Cafes","7455 Mineral Point Rd, Madison, WI 53717",https://www.yelp.com/biz/metcalfes-market-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9293
"b""Chili's""",11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 833-8851,3.0,2,Bars;Tex-Mex;American (Traditional),"7301 Mineral Point Rd, Madison, WI 53717",https://www.yelp.com/biz/chilis-madison-23?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9294
"b""Madtown Chicken N' Fish""",11:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 467-2461,3.0,0,Chicken Shop;Fast Food;Sandwiches,"6718 Raymond Rd, Madison, WI 53719",https://www.yelp.com/biz/madtown-chicken-n-fish-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9295
b'QDOBA Mexican Eats',07:00:00,08:00:00,07:00:00,08:00:00,07:00:00,08:00:00,07:00:00,08:00:00,07:00:00,08:00:00,07:00:00,08:00:00,07:00:00,08:00:00,(608) 280-8720,3.0,1,Mexican;Fast Food,"548 State St, Madison, WI 53703",https://www.yelp.com/biz/qdoba-mexican-eats-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9296
"b""Pooley's""",11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 242-1888,3.0,2,Venues & Event Spaces;Sports Bars;American (Traditional),"5441 High Crossing Blvd, Madison, WI 53718",https://www.yelp.com/biz/pooleys-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9297
b'TGI Fridays',11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,(608) 249-4544,2.5,2,Bars;American (Traditional);Burgers,"2502 E Springs Dr, Madison, WI 53704",https://www.yelp.com/biz/tgi-fridays-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9298
b'Espresso Royale Caffe',08:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,(608) 259-0800,3.5,1,Coffee & Tea;Sandwiches;Internet Cafes,"224 State St, Madison, WI 53703",https://www.yelp.com/biz/espresso-royale-caffe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9299
b'Panera Bread',08:00:00,18:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,(608) 442-9994,2.5,1,Sandwiches;Salad;Soup,"3416 University Ave, Madison, WI 53705",https://www.yelp.com/biz/panera-bread-madison-5?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9300
"b""C's Restaurant Bakery and Coffee Shop""",07:00:00,13:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,07:00:00,13:00:00,(608) 836-4700,4.0,1,Bakeries;Donuts;American (Traditional),"2550 Allen Blvd, Middleton, WI 53562",https://www.yelp.com/biz/cs-restaurant-bakery-and-coffee-shop-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9301
b'Cracker Barrel Old Country Store',08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,(608) 242-0560,3.0,1,Breakfast & Brunch;American (Traditional);Southern,"2147 E Springs Dr, Madison, WI 53704",https://www.yelp.com/biz/cracker-barrel-old-country-store-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9302
"b""Gino's Italian Deli""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 827-0999,4.0,1,Delis;Italian,"6509 Century Ave, Middleton, WI 53562",https://www.yelp.com/biz/ginos-italian-deli-middleton-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9303
b'Firehouse Subs',10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,(608) 257-1717,3.5,1,Sandwiches;Fast Food;Delis,"1403 Emil St, Madison, WI 53713",https://www.yelp.com/biz/firehouse-subs-madison-5?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9304
"b""Wilson's Bar""",08:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:30:00,08:00:00,02:30:00,(608) 241-2226,3.5,1,Sports Bars;Burgers;Sandwiches,"2144 Atwood Ave, Madison, WI 53704",https://www.yelp.com/biz/wilsons-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9305
b'Pine Cone Restaurant',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 249-8778,3.5,1,American (Traditional);Desserts;Comfort Food,"6162 US Hwy 5, De Forest, WI 53532",https://www.yelp.com/biz/pine-cone-restaurant-de-forest?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9306
b'The Dinner Detective',00:00:00,00:00:00,00:00:00,00:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,15:00:00,(866) 496-0535,1.0,0,Dinner Theater,"525 W Johnson St, Madison, WI 53703",https://www.yelp.com/biz/the-dinner-detective-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9307
b'Carte',00:00:00,00:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 265-3000,3.0,1,Salad;Sandwiches;Soup,"800 Langdon St, Madison, WI 53703",https://www.yelp.com/biz/carte-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9308
"b""Rosati's Pizza""",10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,23:45:00,10:30:00,23:45:00,(608) 833-9300,3.5,2,Pizza;Italian,"6644 Mineral Point Rd, Madison, WI 53705",https://www.yelp.com/biz/rosatis-pizza-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9309
b'Hy-Vee',05:00:00,00:00:00,05:00:00,00:00:00,05:00:00,00:00:00,05:00:00,00:00:00,05:00:00,00:00:00,05:00:00,00:00:00,05:00:00,00:00:00,(608) 273-5120,4.0,2,Grocery;Department Stores;American (New),"2920 Fitchrona Rd, Fitchburg, WI 53719",https://www.yelp.com/biz/hy-vee-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9310
b'Capitol Take-Out',00:00:00,00:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,00:00:00,00:00:00,(608) 283-4202,3.5,1,American (Traditional),"114 E Main St, Madison, WI 53703",https://www.yelp.com/biz/capitol-take-out-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9311
b'Sofra Family Bistro',07:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,(608) 836-6614,4.0,2,Breakfast & Brunch,"7457 Elmwood Ave, Middleton, WI 53562",https://www.yelp.com/biz/sofra-family-bistro-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9312
b'Cousins Subs',10:00:00,19:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 241-0121,4.0,1,Sandwiches;Delis,"3715 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/cousins-subs-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9313
